EqName	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SitDown	Jump	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2
ph莕 u 01	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	20,1,1	20,1,1	20,1,1	20,1,1	144,8,1	112,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	144,8,1	112,8,1	96,8,1	96,8,1	72,8,1	160,8,1	112,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	48,8,1	20,1,1	112,8,1	112,8,1
ph莕 u 02	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	20,1,1	20,1,1	20,1,1	20,1,1	144,8,1	112,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	144,8,1	112,8,1	96,8,1	96,8,1	72,8,1	160,8,1	112,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	48,8,1	20,1,1	112,8,1	112,8,1
ph莕 u 03	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	20,1,1	20,1,1	20,1,1	20,1,1	144,8,1	112,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	144,8,1	112,8,1	96,8,1	96,8,1	72,8,1	160,8,1	112,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	48,8,1	20,1,1	112,8,1	112,8,1
ph莕 u 04	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	20,1,1	20,1,1	20,1,1	20,1,1	144,8,1	112,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	144,8,1	112,8,1	96,8,1	96,8,1	72,8,1	160,8,1	112,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	48,8,1	20,1,1	112,8,1	112,8,1
ph莕 u 05	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	20,1,1	20,1,1	20,1,1	20,1,1	144,8,1	112,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	144,8,1	112,8,1	96,8,1	96,8,1	72,8,1	160,8,1	112,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	48,8,1	20,1,1	112,8,1	112,8,1
ph莕 u 06	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	20,1,1	20,1,1	20,1,1	20,1,1	144,8,1	112,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	144,8,1	112,8,1	96,8,1	96,8,1	72,8,1	160,8,1	112,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	48,8,1	20,1,1	112,8,1	112,8,1
ph莕 u 07	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	20,1,1	20,1,1	20,1,1	20,1,1	144,8,1	112,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	144,8,1	112,8,1	96,8,1	96,8,1	72,8,1	160,8,1	112,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	48,8,1	20,1,1	112,8,1	112,8,1
ph莕 u 08	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	20,1,1	20,1,1	20,1,1	20,1,1	144,8,1	112,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	144,8,1	112,8,1	96,8,1	96,8,1	72,8,1	160,8,1	112,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	48,8,1	20,1,1	112,8,1	112,8,1
ph莕 u 09	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	20,1,1	20,1,1	20,1,1	20,1,1	144,8,1	112,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	144,8,1	112,8,1	96,8,1	96,8,1	72,8,1	160,8,1	112,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	48,8,1	20,1,1	112,8,1	112,8,1
ph莕 u 10	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	20,1,1	20,1,1	20,1,1	20,1,1	144,8,1	112,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	144,8,1	112,8,1	96,8,1	96,8,1	72,8,1	160,8,1	112,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	48,8,1	20,1,1	112,8,1	112,8,1
ph莕 u 11	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	20,1,1	20,1,1	20,1,1	20,1,1	144,8,1	112,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	144,8,1	112,8,1	96,8,1	96,8,1	72,8,1	160,8,1	112,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	48,8,1	20,1,1	112,8,1	112,8,1
ph莕 u 12	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	20,1,1	20,1,1	20,1,1	20,1,1	144,8,1	112,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	144,8,1	112,8,1	96,8,1	96,8,1	72,8,1	160,8,1	112,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	48,8,1	20,1,1	112,8,1	112,8,1
ph莕 u 13	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	20,1,1	20,1,1	20,1,1	20,1,1	144,8,1	112,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	144,8,1	112,8,1	96,8,1	96,8,1	72,8,1	160,8,1	112,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	48,8,1	20,1,1	112,8,1	112,8,1
ph莕 u 14	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	20,1,1	20,1,1	20,1,1	20,1,1	144,8,1	112,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	144,8,1	112,8,1	96,8,1	96,8,1	72,8,1	160,8,1	112,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	48,8,1	20,1,1	112,8,1	112,8,1
ph莕 u 15	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	20,1,1	20,1,1	20,1,1	20,1,1	144,8,1	112,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	144,8,1	112,8,1	96,8,1	96,8,1	72,8,1	160,8,1	112,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	48,8,1	20,1,1	112,8,1	112,8,1
ph莕 u 16	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	20,1,1	20,1,1	20,1,1	20,1,1	144,8,1	112,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	144,8,1	112,8,1	96,8,1	96,8,1	72,8,1	160,8,1	112,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	48,8,1	20,1,1	112,8,1	112,8,1
ph莕 u 17	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	20,1,1	20,1,1	20,1,1	20,1,1	144,8,1	112,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	144,8,1	112,8,1	96,8,1	96,8,1	72,8,1	160,8,1	112,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	48,8,1	20,1,1	112,8,1	112,8,1
ph莕 u 18	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	20,1,1	20,1,1	20,1,1	20,1,1	144,8,1	112,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	144,8,1	112,8,1	96,8,1	96,8,1	72,8,1	160,8,1	112,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	48,8,1	20,1,1	112,8,1	112,8,1
ph莕 u 19	120,8,1	120,8,1	120,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	88,8,1	72,8,1	64,8,1	56,8,1	96,8,1	20,1,1	20,1,1	20,1,1	20,1,1	144,8,1	112,8,1	112,8,1	96,8,1	96,8,1	96,8,1	96,8,1	128,8,1	144,8,1	112,8,1	96,8,1	96,8,1	72,8,1	160,8,1	112,8,1	80,8,1	80,8,1	96,8,1	96,8,1	96,8,1	48,8,1	20,1,1	112,8,1	112,8,1
